id#company_id#timestamp#type#price_key#mode#period_starts_at#period_ends_at#billing_cycle_anchor#cancel_at#canceled_at#quantity#is_trial#is_migration#is_conversion#is_renewal#is_reactivation#is_cancellation#status#contract_duration_in_months#payment_interval_in_months#monthly_recurring_revenue#monthly_recurring_revenue_without_discounts#permanent_discount_percent#temporary_discount_percent#coupon#stripe_event_id#stripe_customer_id#stripe_subscription_id#action
192946#120688#2025-09-03 22:01:20#customer.subscription.updated#migrated_project_2_yearly#project#2025-09-04 00:00:00#2027-09-04 00:00:00#2025-09-04 00:00:00###31#0#0#0#0#0#0#active#24#24#173.29#173.29#0.00#0.00##evt_1S3Ok1F4eogfgR0S3rdCOdZh#cus_LfSpNkM3yeMvdH#sub_1QSPWGF4eogfgR0S1qBElndZ#subscription_updated
192944#146155#2025-09-03 22:00:32#customer.subscription.updated#migrated_documentation_yearly#documentation#2025-09-04 00:00:00#2026-09-04 00:00:00#2025-09-04 00:00:00###4#0#0#0#0#0#0#active#12#12#33.96#33.96#0.00#0.00##evt_1S3OjFF4eogfgR0SrwioRUcl#cus_QmkSyGTRXtHmcy#sub_1QUEgSF4eogfgR0SI6HeRomv#subscription_updated
192935#152538#2025-09-03 19:29:28#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 21:28:49#2025-10-03 21:28:49#2025-02-03 20:28:49###4#0#0#0#0#0#0#active#1#1#15.96#15.96#0.00#0.00##evt_1S3MN3F4eogfgR0S0sZ1zzgk#cus_Rd19CnfgTG4eTv#sub_1Qjl75F4eogfgR0SS3T4CbyU#subscription_updated
192928#153632#2025-09-03 18:08:07#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 20:07:20#2025-10-03 20:07:20#2025-02-03 19:07:20###6#0#0#0#0#0#0#active#1#1#23.94#23.94#0.00#0.00##evt_1S3L6KF4eogfgR0SmbyhQlii#cus_Rhrr1WtJ5B9Iiy#sub_1QoS7eF4eogfgR0S8p053aNi#subscription_updated
192926#149987#2025-09-03 17:41:09#customer.subscription.updated#documentation_monthly#documentation#2025-09-03 19:41:03#2025-10-03 19:41:03#2025-01-03 18:41:03###4#0#0#0#0#0#0#past_due#1#1#39.96#39.96#0.00#0.00##evt_1S3KgEF4eogfgR0SPFkXgKmB#cus_ROqJdpB0r90CcI#sub_1QdErrF4eogfgR0SQL7NvtF2#subscription_updated
192920#122895#2025-09-03 16:04:56#customer.subscription.updated#documentation_monthly#documentation#2025-09-03 18:04:09#2025-10-03 18:04:09#2025-03-03 17:04:09###4#0#0#0#0#0#0#active#1#1#39.96#39.96#0.00#0.00##evt_1S3JB7F4eogfgR0SIy65uJ7h#cus_MUYAgadd3EyyUK#sub_1QybTRF4eogfgR0SRFomd100#subscription_updated
192919#156744#2025-09-03 16:04:38#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 18:03:54#2025-10-03 18:03:54#2025-04-03 18:03:54###10#0#0#0#0#0#0#active#1#1#39.90#39.90#0.00#0.00##evt_1S3JApF4eogfgR0S126Qf4Q6#cus_S3xlQZACwISLF1#sub_1R9pqFF4eogfgR0SBP4N74F8#subscription_updated
192910#152534#2025-09-03 14:55:19#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 16:54:29#2025-10-03 16:54:29#2025-02-03 15:54:29###3#0#0#0#0#0#0#active#1#1#11.97#11.97#0.00#0.00##evt_1S3I5kF4eogfgR0SOU8krHbx#cus_Rd0juSqDuKl3xg#sub_1QjkhiF4eogfgR0SqhyRMw9Y#subscription_updated
192909#151256#2025-09-03 14:54:36#customer.subscription.updated#documentation_monthly#documentation#2025-09-03 16:53:54#2025-10-03 16:53:54#2025-03-03 15:53:54###15#0#0#0#0#0#0#active#1#1#149.85#149.85#0.00#0.00##evt_1S3I53F4eogfgR0SUk1Q8wPb#cus_RY33d2i8bP5Bjt#sub_1QewxaF4eogfgR0SPMHLaxZN#subscription_updated
192890#152596#2025-09-03 12:53:11#customer.subscription.updated#project_monthly#project#2025-09-03 14:52:32#2025-10-03 14:52:32#2025-02-03 13:52:32###3#0#0#0#0#0#0#active#1#1#20.97#20.97#0.00#0.00##evt_1S3GBYF4eogfgR0SrsRZf5l1#cus_RdK6282FgrltXl#sub_1Qk3SGF4eogfgR0SqNweR3Iu#subscription_updated
192885#148898#2025-09-03 12:42:18#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 14:41:20#2025-10-03 14:41:20#2024-12-03 13:41:20###8#0#0#0#0#0#0#active#1#1#31.92#31.92#0.00#0.00##evt_1S3G11F4eogfgR0SWf0cwhBl#cus_RGAniXEocRCrtY#sub_1QNeRqF4eogfgR0SUvIujViF#subscription_updated
192872#129834#2025-09-03 11:38:46#customer.subscription.updated#migrated_attendance_2_yearly#attendance#2025-08-01 00:00:00#2027-08-01 00:00:00#2025-08-01 00:00:00#2027-08-01 00:00:00#2025-09-03 13:38:46#3#0#0#0#0#0#1#active#24#24#4.79#9.57#50.00#0.00#cp_forever_50_percent#evt_1S3F1XF4eogfgR0SI2fET0qy#cus_ODRveHXglAwJbp#sub_1QuC2yF4eogfgR0SDKC2w1Ah#subscription_updated
192860#129899#2025-09-03 10:59:55#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 12:58:54#2025-10-03 12:58:54#2025-03-03 11:58:54###19#0#0#0#0#0#0#active#1#1#75.81#75.81#0.00#0.00##evt_1S3EPwF4eogfgR0SxNytAIKZ#cus_O51dICxvduEdeY#sub_1QyWi2F4eogfgR0SD1uQngJF#subscription_updated
192852#154077#2025-09-03 10:22:47#customer.subscription.updated#documentation_monthly#documentation#2025-09-03 12:22:34#2025-10-03 12:22:34#2025-03-03 11:22:34###6#0#0#0#0#0#0#active#1#1#59.94#59.94#0.00#0.00##evt_1S3Dq0F4eogfgR0S8BfjzOt2#cus_RkT53cT9aybIoi#sub_1QyW8sF4eogfgR0SnDsVAXe7#subscription_updated
192835#125336#2025-09-03 09:35:45#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 11:35:31#2025-10-03 11:35:31#2025-01-03 10:35:31###5#0#0#0#0#0#0#active#1#1#19.95#19.95#0.00#0.00##evt_1S3D6UF4eogfgR0SmW0n6Owd#cus_N5Da1b6zWvKQw2#sub_1Qd7HzF4eogfgR0SAAYBioDj#subscription_updated
192833#140366#2025-09-03 09:20:00#customer.subscription.updated#documentation_monthly#documentation#2025-09-03 11:19:09#2025-10-03 11:19:09#2025-03-03 10:19:09###8#0#0#0#0#0#0#active#1#1#79.92#79.92#0.00#0.00##evt_1S3CrFF4eogfgR0Sku4B324J#cus_Pje54v1oANZKvs#sub_1QyV8iF4eogfgR0SJvXIx1Ns#subscription_updated
192832#149972#2025-09-03 09:19:15#customer.subscription.updated#documentation_monthly#documentation#2025-09-02 15:34:35#2025-10-02 15:34:35#2025-01-02 14:34:35#2025-10-02 15:34:35#2025-09-03 11:19:14#4#0#0#0#0#0#1#active#1#1#39.96#39.96#0.00#0.00##evt_1S3CqVF4eogfgR0SxyXFhUxo#cus_ROgTw4cOEiTzHi#sub_1QcoXnF4eogfgR0StCqhcoJb#subscription_updated
192830#149517#2025-09-03 09:14:20#customer.subscription.updated#project_monthly#project#2025-09-03 11:14:11#2025-10-03 11:14:11#2025-02-03 10:14:11###15#0#0#0#0#0#0#active#1#1#104.85#104.85#0.00#0.00##evt_1S3CllF4eogfgR0SDJD68UP4#cus_RLKxVoCR9gxXy9#sub_1QoLVcF4eogfgR0Swbt2ro7n#subscription_updated
192823#148924#2025-09-03 08:47:14#customer.subscription.updated#documentation_2_yearly#documentation#2024-12-06 11:16:27#2026-12-06 11:16:27#2024-12-06 11:16:27#2026-12-06 11:16:27#2025-09-03 10:47:14#4#0#0#0#0#0#1#active#24#24#31.96#31.96#0.00#0.00##evt_1S3CLWF4eogfgR0SbJIZXBjE#cus_RGQay2R91YIPB6#sub_1QNtjGF4eogfgR0SgSZOKDLG#subscription_updated
192819#156574#2025-09-03 08:31:44#customer.subscription.updated#project_monthly#project#2025-09-03 10:30:45#2025-10-03 10:30:45#2025-04-03 10:30:45###4#0#0#0#0#0#0#active#1#1#27.96#27.96#0.00#0.00##evt_1S3C6XF4eogfgR0STxpRJafj#cus_S32xhCerGWPBod#sub_1R8wrZF4eogfgR0SyNs2OQnp#subscription_updated
192816#125858#2025-09-03 08:04:36#customer.subscription.updated#documentation_monthly#documentation#2025-09-03 10:04:17#2025-10-03 10:04:17#2025-02-03 09:04:17###9#0#0#0#0#0#0#active#1#1#89.91#89.91#0.00#0.00##evt_1S3BgHF4eogfgR0S3KunUork#cus_NBuHZk7DXLgAGg#sub_1QmzUnF4eogfgR0Sre0O4Aze#subscription_updated
192814#144665#2025-09-03 07:56:42#customer.subscription.updated#migrated_project_yearly#project#2025-07-15 00:00:00#2026-07-15 00:00:00#2025-07-15 00:00:00###1#0#0#0#0#0#0#active#12#12#5.94#5.94#0.00#0.00##evt_1S3BYcF4eogfgR0SuetxLkha#cus_QTlWjpwmWx6KV7#sub_1QUEYYF4eogfgR0SJGD7qcmw#subscription_updated
192810#150647#2025-09-03 07:47:39#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 09:47:10#2025-10-03 09:47:10#2025-01-03 08:47:10###7#0#0#0#0#0#0#active#1#1#27.93#27.93#0.00#0.00##evt_1S3BPtF4eogfgR0SrNe262B5#cus_RVo0c75Q7VeDTf#sub_1QcmOaF4eogfgR0SVYLjuj6g#subscription_updated
192806#9794#2025-09-03 07:35:40#customer.subscription.updated#project_monthly#project#2025-09-03 09:35:37#2025-10-03 09:35:37#2025-03-03 08:35:37###8#0#0#0#0#0#0#active#1#1#55.92#55.92#0.00#0.00##evt_1S3BEHF4eogfgR0S5Ue5iFkI#cus_LJsx0Ck4A783cM#sub_1QyTXJF4eogfgR0S7LIzepf7#subscription_updated
192800#146240#2025-09-03 07:12:24#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 09:11:31#2025-10-03 09:11:31#2025-03-03 08:11:31###36#0#0#0#0#0#0#active#1#1#143.64#143.64#0.00#0.00##evt_1S3ArlF4eogfgR0Sxtc74HaO#cus_QqB2Uq9YQfSXmX#sub_1QyT9zF4eogfgR0Sc91f2OpV#subscription_updated
192792#139135#2025-09-03 06:57:15#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 08:56:30#2025-10-03 08:56:30#2025-02-03 07:56:30###5#0#0#0#0#0#0#active#1#1#19.95#19.95#0.00#0.00##evt_1S3Ad6F4eogfgR0SVMbZJNwi#cus_RfxIDmyArAEUv0#sub_1QoJa6F4eogfgR0SMkMV1xc6#subscription_updated
192788#147719#2025-09-03 06:52:09#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 08:51:58#2025-10-03 08:51:58#2025-03-03 07:51:58###4#0#0#0#0#0#0#active#1#1#15.96#15.96#0.00#0.00##evt_1S3AYAF4eogfgR0SgTtO8tQt#cus_R7TSRIIktqYcCf#sub_1QySr4F4eogfgR0ShWr9xY8H#subscription_updated
192786#133969#2025-09-03 06:48:08#customer.subscription.updated#documentation_monthly#documentation#2025-09-03 08:48:03#2025-10-03 08:48:03#2025-03-03 07:48:03###5#0#0#0#0#0#0#active#1#1#49.95#49.95#0.00#0.00##evt_1S3AUHF4eogfgR0SsqDbauGY#cus_Ok0jMPZSgRdH2Z#sub_1QySnHF4eogfgR0SUKFloHR5#subscription_updated
192782#147098#2025-09-03 06:35:46#customer.subscription.updated#migrated_attendance_yearly#attendance#2024-12-14 13:57:31#2025-12-05 00:00:00#2025-12-05 00:00:00###11#0#0#0#0#0#0#active#12#12#37.29#37.29#0.00#0.00##evt_1S3AIIF4eogfgR0SuxtCoNkY#cus_QweI6kEc06EmGi#sub_1QVuuVF4eogfgR0SkVpPCU8j#subscription_updated
192778#153947#2025-09-03 06:28:53#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 08:28:25#2025-10-03 08:28:25#2025-03-03 07:28:25###6#0#0#0#0#0#0#active#1#1#23.94#23.94#0.00#0.00##evt_1S3ABeF4eogfgR0SBR0XhzjU#cus_RjNWYlEcZAc1oW#sub_1QySUHF4eogfgR0S9c4vu7vj#subscription_updated
192777#152322#2025-09-03 06:26:17#customer.subscription.updated#attendance_2_yearly#attendance#2025-01-31 16:10:46#2027-01-31 16:10:46#2025-01-31 16:10:46###15#0#0#0#0#0#0#active#24#24#47.85#47.85#0.00#0.00##evt_1S3A97F4eogfgR0S1vSrlOvX#cus_RcGGX2i98goLP4#sub_1Qj1jfF4eogfgR0SDWB2pEW4#subscription_updated
192773#154220#2025-09-03 06:04:53#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 08:04:50#2025-10-03 08:04:50#2025-03-03 07:04:50###6#0#0#0#0#0#0#active#1#1#23.94#23.94#0.00#0.00##evt_1S39oQF4eogfgR0Sd0Z72Nbq#cus_RlDxq4NbeFnC7D#sub_1QyS7SF4eogfgR0SNlwmTdRD#subscription_updated
192771#150060#2025-09-03 05:49:19#customer.subscription.updated#attendance_yearly#attendance#2024-12-29 19:19:54#2025-12-29 19:19:54#2024-12-29 19:19:54###7#0#0#0#0#0#0#active#12#12#26.53#26.53#0.00#0.00##evt_1S39ZLF4eogfgR0STC4JpgSD#cus_RPXXgPIgnPLzJ9#sub_1QWiSEF4eogfgR0Sv2lFyUlT#subscription_updated
192763#153379#2025-09-03 04:04:10#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 06:04:02#2025-10-03 06:04:02#2025-04-03 06:04:02###4#0#0#0#0#0#0#active#1#1#15.96#15.96#0.00#0.00##evt_1S37vbF4eogfgR0SB4sZOX26#cus_RgUdJfrh1CJom4#sub_1R9f0ZF4eogfgR0SVOTfN8kg#subscription_updated
192761#144670#2025-09-03 02:09:06#customer.subscription.updated#attendance_2_yearly#attendance#2024-12-09 22:31:56#2026-11-14 00:00:00#2026-11-14 00:00:00###5#0#0#0#0#0#0#active#24#24#15.95#15.95#0.00#0.00##evt_1S368EF4eogfgR0SG6X14Zhx#cus_QUTGRxGJmPz33l#sub_1QUEYaF4eogfgR0SdKuX2fZn#subscription_updated
192758#138112#2025-09-03 01:10:00#customer.subscription.updated#documentation_yearly#documentation#2025-02-02 00:00:00#2026-02-02 00:00:00#2025-02-02 00:00:00###8#0#0#0#0#0#0#active#12#12#75.92#75.92#0.00#0.00##evt_1S35D2F4eogfgR0SdxLBz2LV#cus_PUE35dcNCxsBzD#sub_1QUDaMF4eogfgR0SOhg1dAs3#subscription_updated
192757#144134#2025-09-03 01:09:18#customer.subscription.updated#attendance_2_yearly#attendance#2024-12-09 22:29:55#2026-12-02 00:00:00#2026-12-02 00:00:00###7#0#0#0#0#0#0#active#24#24#22.33#22.33#0.00#0.00##evt_1S35CMF4eogfgR0Scpwjn30t#cus_QYwmAVPZXnICbh#sub_1QUEWdF4eogfgR0Sw54hAQhf#subscription_updated
192749#136148#2025-09-03 00:00:46#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###6#0#0#0#0#0#0#active#1#1#23.94#23.94#0.00#0.00##evt_1S3483F4eogfgR0S8qTidRGm#cus_PHBTMILJEC4oUo#sub_1QUWfPF4eogfgR0S4KIdSOTt#subscription_updated
192748#133596#2025-09-03 00:00:37#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###8#0#0#0#0#0#0#active#1#1#79.92#79.92#0.00#0.00##evt_1S347tF4eogfgR0SPEmtGMM3#cus_OcqyhcB0iR7WeN#sub_1QUWf1F4eogfgR0SbZNfgGTC#subscription_updated
192738#126421#2025-09-02 23:01:05#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###10#0#0#0#0#0#0#active#1#1#39.90#39.90#0.00#0.00##evt_1S33CIF4eogfgR0S1Ah7mIxa#cus_NHGLugpfPEgsrG#sub_1QUWedF4eogfgR0SGwtVIo1I#subscription_updated
192739#8363#2025-09-02 23:01:05#customer.subscription.updated#migrated_attendance_yearly_pay_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-03-03 00:00:00###10#0#0#0#0#0#0#past_due#12#1#37.90#37.90#0.00#0.00##evt_1S33CIF4eogfgR0ShNa8ZtYt#cus_KtYSrOPE8DR56M#sub_1QtWZLF4eogfgR0SD5wY6YpY#subscription_updated
192740#140935#2025-09-02 23:01:05#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###9#0#0#0#0#0#0#active#1#1#89.91#89.91#0.00#0.00##evt_1S33CIF4eogfgR0SKwH00wPh#cus_Pm1bCqOzABXelU#sub_1QUWfnF4eogfgR0SCf3xJNmW#subscription_updated
192741#147690#2025-09-02 23:01:05#customer.subscription.updated#documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-03-03 00:00:00###24#0#0#0#0#0#0#active#1#1#191.81#239.76#20.00#0.00#cp_forever_20_percent#evt_1S33CIF4eogfgR0SovI8cGzr#cus_RfyU3HFFzCjiN2#sub_1Qr4AxF4eogfgR0SaD6HuzPp#subscription_updated
192742#137512#2025-09-02 23:01:05#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###44#0#0#0#0#0#0#active#1#1#175.56#175.56#0.00#0.00##evt_1S33CIF4eogfgR0SqBh3U0EW#cus_PQBG3RV7By62j9#sub_1QUWfbF4eogfgR0Sm52OCFie#subscription_updated
192743#133706#2025-09-02 23:01:05#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###5#0#0#0#0#0#0#past_due#1#1#49.95#49.95#0.00#0.00##evt_1S33CIF4eogfgR0SqqfsHDPZ#cus_OiJ7fTC12kxixC#sub_1QUWf5F4eogfgR0SQNQCLUGW#subscription_updated
192744#57#2025-09-02 23:01:05#customer.subscription.updated#documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-03-03 00:00:00###30#0#0#0#0#0#0#active#1#1#0.00#299.70#100.00#0.00#cp_forever_100_percent#evt_1S33CIF4eogfgR0SqqO8I4nA#cus_IFBkNvUqSnlLUB#sub_1QtWYWF4eogfgR0SLHMRoSS0#subscription_updated
192746#137037#2025-09-02 23:01:05#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###2#0#0#0#0#0#0#active#1#1#19.98#19.98#0.00#0.00##evt_1S33CIF4eogfgR0SWYNxzaWq#cus_PIt4wQrxgKZM6g#sub_1QUWfXF4eogfgR0S5w6vTkID#subscription_updated
192733#145891#2025-09-02 23:00:58#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###10#0#0#0#0#0#0#active#1#1#39.90#39.90#0.00#0.00##evt_1S33CBF4eogfgR0S0Sr82orN#cus_QxisgpRVlcBel9#sub_1QVutGF4eogfgR0Squp1Qkvl#subscription_updated
192734#133657#2025-09-02 23:00:58#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###5#0#0#0#0#0#0#active#1#1#19.95#19.95#0.00#0.00##evt_1S33CBF4eogfgR0S8g2TNYBG#cus_OkFuzv0BOYIhOh#sub_1QUWf3F4eogfgR0SSZUd5LMl#subscription_updated
192735#136104#2025-09-02 23:00:58#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###5#0#0#0#0#0#0#active#1#1#49.95#49.95#0.00#0.00##evt_1S33CBF4eogfgR0SNgGIwaJq#cus_PKJs6g8KTS546g#sub_1QUWfNF4eogfgR0S1BGmGV2N#subscription_updated
192731#120633#2025-09-02 23:00:57#customer.subscription.updated#migrated_documentation_yearly_pay_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###10#0#0#0#0#0#0#active#12#1#94.90#94.90#0.00#0.00##evt_1S33CAF4eogfgR0Sm0oiInu4#cus_LePx2onwQmeK3N#sub_1QUWeHF4eogfgR0SrIuHhjhD#subscription_updated
192732#121349#2025-09-02 23:00:57#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###10#0#0#0#0#0#0#active#1#1#99.90#99.90#0.00#0.00##evt_1S33CAF4eogfgR0SxjYsH5E7#cus_M1IiwcO53u2Sq3#sub_1QUWeJF4eogfgR0SFyZDudBq#subscription_updated
192736#5310#2025-09-02 23:00:57#customer.subscription.updated#legacy_documentation_yearly_pay_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###6#0#0#0#0#0#0#active#12#1#45.13#45.13#0.00#0.00##evt_1S33CBF4eogfgR0Sa5XdOaSF#cus_JPmtXpGtSSqVY0#sub_1QWPLrF4eogfgR0SwuR1aYg8#subscription_updated
192723#148377#2025-09-02 23:00:56#customer.subscription.updated#project_monthly#project#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###50#0#0#0#0#0#0#active#1#1#349.50#349.50#0.00#0.00##evt_1S33C9F4eogfgR0S2n4yLVKj#cus_RAR80Wm93ZyScu#sub_1QUWnoF4eogfgR0Su3FNDkku#subscription_updated
192724#142278#2025-09-02 23:00:56#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###13#0#0#0#0#0#0#active#1#1#51.87#51.87#0.00#0.00##evt_1S33C9F4eogfgR0S6mIvcfcp#cus_Q37umDlZnIzyYC#sub_1QUDnqF4eogfgR0Swg20kQxV#subscription_updated
192725#135544#2025-09-02 23:00:56#customer.subscription.updated#migrated_attendance_2_yearly_pay_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###7#0#0#0#0#0#0#active#24#1#25.13#25.13#0.00#0.00##evt_1S33C9F4eogfgR0S9ORjGOUn#cus_P8GfSQ7adKBJ7n#sub_1QUWfHF4eogfgR0S0tbuRjSI#subscription_updated
192727#141360#2025-09-02 23:00:56#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###10#0#0#0#0#0#0#active#1#1#39.90#39.90#0.00#0.00##evt_1S33C9F4eogfgR0SfZiYfUAp#cus_PtAdsE2zFV6PcC#sub_1QUWqiF4eogfgR0SM64fL3aX#subscription_updated
192728#144664#2025-09-02 23:00:56#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###25#0#0#0#0#0#0#active#1#1#99.75#99.75#0.00#0.00##evt_1S33C9F4eogfgR0SPtLnvbI9#cus_QZhjtSaugdwQzm#sub_1QUWg4F4eogfgR0SiuO82UBz#subscription_updated
192729#5992#2025-09-02 23:00:56#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-03-03 00:00:00###1#0#0#0#0#0#0#active#1#1#9.99#9.99#0.00#0.00##evt_1S33C9F4eogfgR0SzCcwO6wM#cus_Jmi1bz5XJ7egKY#sub_1Qqy8eF4eogfgR0SXgSHgnlB#subscription_updated
192713#140401#2025-09-02 23:00:51#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###14#0#0#0#0#0#0#active#1#1#55.86#55.86#0.00#0.00##evt_1S33C4F4eogfgR0SBVIUNoP0#cus_PjLcCCEEhMJnfA#sub_1QUWflF4eogfgR0S22msZWxi#subscription_updated
192714#9244#2025-09-02 23:00:51#customer.subscription.updated#migrated_attendance_yearly_pay_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###17#0#0#0#0#0#0#active#12#1#64.43#64.43#0.00#0.00##evt_1S33C4F4eogfgR0SLhXweCxR#cus_L5CRplePYrvIxN#sub_1QUWeFF4eogfgR0SvPELPq7L#subscription_updated
192715#126044#2025-09-02 23:00:51#customer.subscription.updated#attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###15#0#0#0#0#0#0#active#1#1#59.85#59.85#0.00#0.00##evt_1S33C4F4eogfgR0SLmIsDK2l#cus_NB9VEAZsAdOGH4#sub_1QUWebF4eogfgR0SnGN9uhxp#subscription_updated
192716#126644#2025-09-02 23:00:51#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###8#0#0#0#0#0#0#active#1#1#31.92#31.92#0.00#0.00##evt_1S33C4F4eogfgR0SOawVcVIu#cus_NMNWLxII8JF22O#sub_1QUWefF4eogfgR0SixlvB8yd#subscription_updated
192717#130061#2025-09-02 23:00:51#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###8#0#0#0#0#0#0#active#1#1#79.92#79.92#0.00#0.00##evt_1S33C4F4eogfgR0Sy2M1UVxj#cus_OC4xP0u8BD3KYZ#sub_1QUWepF4eogfgR0S0fVRYgMN#subscription_updated
192718#2972#2025-09-02 23:00:51#customer.subscription.updated#legacy_documentation_2_yearly_pay_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###15#0#0#0#0#0#0#active#24#1#81.30#81.30#0.00#0.00##evt_1S33C5F4eogfgR0SCcSZHBJk#cus_J2vHZocp6Jpmgz#sub_1QWPKqF4eogfgR0SuAILgZ3o#subscription_updated
192712#146716#2025-09-02 23:00:50#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###4#0#0#0#0#0#0#active#1#1#39.96#39.96#0.00#0.00##evt_1S33C4F4eogfgR0SnoShXd2W#cus_Qxfo9LlGoYRYYn#sub_1QUWhvF4eogfgR0StTyYqD7k#subscription_updated
192708#138881#2025-09-02 23:00:49#customer.subscription.updated#migrated_attendance_2_yearly_pay_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-03-03 00:00:00###2#0#0#0#0#0#0#past_due#24#1#7.18#7.18#0.00#0.00##evt_1S33C2F4eogfgR0SbBukWzHc#cus_PfevBI7FlWgt9w#sub_1QtWkCF4eogfgR0SXoR3knK9#subscription_updated
192709#144283#2025-09-02 23:00:49#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###2#0#0#0#0#0#0#active#1#1#19.98#19.98#0.00#0.00##evt_1S33C2F4eogfgR0SUYO4QVNi#cus_QPIEPv8LtrpgAI#sub_1QUWg2F4eogfgR0SaO7gOGjb#subscription_updated
192710#141629#2025-09-02 23:00:49#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###3#0#0#0#0#0#0#active#1#1#11.97#11.97#0.00#0.00##evt_1S33C2F4eogfgR0Swlu3X3OR#cus_Pr9BbyCLEjJm3x#sub_1QUWfsF4eogfgR0SqmI3nuvK#subscription_updated
192711#137590#2025-09-02 23:00:49#customer.subscription.updated#migrated_attendance_2_yearly_pay_monthly#attendance#2025-09-03 01:00:00#2025-10-03 01:00:00#2025-01-03 00:00:00###9#0#0#0#0#0#0#active#24#1#32.31#32.31#0.00#0.00##evt_1S33C2F4eogfgR0SxpBgsAuy#cus_PTB9YJ7pEZURkz#sub_1QUWfdF4eogfgR0Stz5gz1oF#subscription_updated
